DateTime,Station,Energy Production (kWh),Energy Production (W),Water Flow (m³/s)
2024-11-21,Amberd1,5559.12,20012832000.0,19428.990825688074
2024-11-22,Amberd1,5581.8,20094480000.0,19508.256880733945
2024-11-23,Amberd1,5606.16,20182176000.0,19593.394495412846
2024-11-24,Amberd1,5596.92,20148912000.0,19561.10091743119
2024-11-25,Amberd1,5693.52,20496672000.0,19898.715596330276
2024-11-26,Amberd1,5666.64,20399904000.0,19804.770642201835
2024-11-27,Amberd1,5551.56,19985616000.0,19402.56880733945
2024-11-28,Amberd1,4150.4400000000005,14941584000.000002,14505.688073394498
2024-11-29,Amberd1,4336.92,15612912000.0,15157.43119266055
2024-11-30,Amberd1,5523.84,19885824000.0,19305.688073394496
2024-12-01,Amberd1,5354.16,19274976000.0,18712.660550458717
2024-12-02,Amberd1,5365.08,19314288000.0,18750.825688073393
2024-12-03,Amberd1,5059.32,18213552000.0,17682.201834862386
2024-12-04,Amberd1,4996.32,17986752000.0,17462.018348623853
2024-12-05,Amberd1,5269.32,18969552000.0,18416.146788990827
2024-12-06,Amberd1,5087.88,18316368000.0,17782.018348623853
2024-12-07,Amberd1,4953.4800000000005,17832528000.000004,17312.293577981654
2024-12-08,Amberd1,5084.52,18304272000.0,17770.275229357798
2024-12-09,Amberd1,5155.08,18558288000.0,18016.880733944956
2024-12-10,Amberd1,5071.08,18255888000.0,17723.302752293577
2024-12-11,Amberd1,5122.32,18440352000.0,17902.38532110092
2024-12-12,Amberd1,5206.32,18742752000.0,18195.963302752294
2024-12-13,Amberd1,4576.32,16474752000.0,15994.128440366972
2024-12-14,Amberd1,1202.04,4327344000.0,4201.100917431193
2024-12-15,Amberd1,5337.36,19214496000.0,18653.94495412844
2024-12-16,Amberd1,7166.04,25797744000.0,25045.1376146789
2024-12-17,Amberd1,6163.92,22190112000.0,21542.75229357798
2024-12-18,Amberd1,5617.92,20224512000.0,19634.495412844037
2024-12-19,Amberd1,5185.32,18667152000.0,18122.56880733945
2024-12-20,Amberd1,5358.360000000001,19290096000.000004,18727.339449541287
2024-12-21,Amberd1,5159.28,18573408000.0,18031.559633027522
2024-12-22,Amberd1,5117.28,18422208000.0,17884.770642201835
2024-12-23,Amberd1,5197.92,18712512000.0,18166.605504587154
2024-12-24,Amberd1,5263.4400000000005,18948384000.000004,18395.59633027523
2024-12-25,Amberd1,5194.56,18700416000.0,18154.8623853211
2024-12-26,Amberd1,5135.76,18488736000.0,17949.357798165136
2024-12-27,Amberd1,5139.12,18500832000.0,17961.10091743119
2024-12-28,Amberd1,5344.08,19238688000.0,18677.43119266055
2024-12-29,Amberd1,5196.24,18706464000.0,18160.73394495413
2024-12-30,Amberd1,5097.12,18349632000.0,17814.311926605504
2024-12-31,Amberd1,5019.0,18068400000.0,17541.284403669724
2025-01-01,Amberd1,4987.92,17956512000.0,17432.660550458717
2025-01-02,Amberd1,4934.16,17762976000.0,17244.770642201835
2025-01-03,Amberd1,4940.04,17784144000.0,17265.32110091743
2025-01-04,Amberd1,4948.4400000000005,17814384000.000004,17294.678899082573
2025-01-05,Amberd1,4902.24,17648064000.0,17133.211009174312
2025-01-06,Amberd1,4913.16,17687376000.0,17171.376146788993
2025-01-07,Amberd1,4792.2,17251920000.0,16748.623853211007
2025-01-08,Amberd1,4720.8,16994880000.0,16499.08256880734
2025-01-09,Amberd1,4786.32,17230752000.0,16728.07339449541
2025-01-10,Amberd1,4774.56,17188416000.0,16686.97247706422
2025-01-11,Amberd1,4737.6,17055360000.0,16557.798165137614
2025-01-12,Amberd1,4616.64,16619904000.0,16135.045871559632
2025-01-13,Amberd1,4544.4,16359840000.0,15882.56880733945
2025-01-14,Amberd1,4672.08,16819488000.0,16328.80733944954
2025-01-15,Amberd1,4705.68,16940448000.0,16446.238532110092
2025-01-16,Amberd1,4764.4800000000005,17152128000.000004,16651.74311926606
2025-01-17,Amberd1,4593.12,16535232000.0,16052.844036697248
2025-01-18,Amberd1,4392.360000000001,15812496000.000004,15351.192660550463
2025-01-19,Amberd1,4603.2,16571520000.0,16088.073394495414
2025-01-20,Amberd1,4675.4400000000005,16831584000.000004,16340.5504587156
2025-01-21,Amberd1,4926.6,17735760000.0,17218.34862385321
2025-01-22,Amberd1,4578.0,16480800000.0,16000.0
2025-01-23,Amberd1,4483.08,16139088000.0,15668.256880733945
2025-01-24,Amberd1,4512.48,16244928000.0,15771.009174311926
2025-01-25,Amberd1,4362.96,15706656000.0,15248.440366972478
2025-01-26,Amberd1,4404.12,15854832000.0,15392.29357798165
2025-01-27,Amberd1,4273.92,15386112000.0,14937.247706422018
2025-01-28,Amberd1,4247.04,15289344000.0,14843.302752293577
2025-01-29,Amberd1,4325.16,15570576000.0,15116.330275229358
2025-01-30,Amberd1,4297.44,15470784000.0,15019.449541284404
2025-01-31,Amberd1,4272.24,15380064000.0,14931.37614678899
2025-02-01,Amberd1,180.6,650160000.0,631.1926605504588
2022-01-01,Amberd2,10992.1,39571560000.0,15363.923691249722
2022-01-02,Amberd2,11872.0,42739200000.0,16593.781175800505
2022-01-03,Amberd2,10577.0,38077200000.0,14783.728394242075
2022-01-04,Amberd2,12983.6,46740960000.0,18147.491347213898
2022-01-05,Amberd2,11909.8,42875280000.0,16646.61514888383
2022-01-06,Amberd2,11746.7,42288120000.0,16418.646339098363
2022-01-07,Amberd2,11493.3,41375880000.0,16064.463038058282
2022-01-08,Amberd2,11465.3,41275080000.0,16025.326761700262
2022-01-09,Amberd2,11540.9,41547240000.0,16130.994707866916
2022-01-10,Amberd2,11735.5,42247800000.0,16402.991828555154
2022-01-11,Amberd2,11951.8,43026480000.0,16705.31956342086
2022-01-12,Amberd2,11841.9,42630840000.0,16551.70967871563
2022-01-13,Amberd2,12162.5,43785000000.0,16999.82004301496
2022-01-14,Amberd2,7929.6,28546560000.0,11083.39346459128
2022-01-15,Amberd2,13493.2,48575520000.0,18859.771576929863
2022-01-16,Amberd2,11435.2,41166720000.0,15983.25526461539
2022-01-17,Amberd2,13088.6,47118960000.0,18294.252383556475
2022-01-18,Amberd2,11858.0,42688800000.0,16574.213037621492
2022-01-19,Amberd2,11454.8,41237280000.0,16010.650658066004
2022-01-20,Amberd2,10838.1,39017160000.0,15148.674171280612
2022-01-21,Amberd2,11557.0,41605200000.0,16153.498066772778
2022-01-22,Amberd2,11886.7,42792120000.0,16614.327720888465
2022-01-23,Amberd2,11251.8,40506480000.0,15726.91265447036
2022-01-24,Amberd2,11292.4,40652640000.0,15783.660255189488
2022-01-25,Amberd2,11433.8,41161680000.0,15981.298450797489
2022-01-26,Amberd2,11362.4,40904640000.0,15881.500946084538
2022-01-27,Amberd2,11400.9,41043240000.0,15935.313326076815
2022-01-28,Amberd2,11223.1,40403160000.0,15686.797971203388
2022-01-29,Amberd2,11138.4,40098240000.0,15568.410735220377
2022-01-30,Amberd2,10943.8,39397680000.0,15296.413614532137
2022-01-31,Amberd2,11230.1,40428360000.0,15696.582040292893
2022-02-01,Amberd2,11228.7,40423320000.0,15694.625226474993
2022-02-02,Amberd2,11178.3,40241880000.0,15624.179929030555
2022-02-03,Amberd2,11074.0,39866400000.0,15478.39729959693
2022-02-04,Amberd2,11111.1,39999960000.0,15530.252865771308
2022-02-05,Amberd2,7458.5,26850600000.0,10424.925614867592
2022-02-06,Amberd2,10994.2,39579120000.0,15366.858911976575
2022-02-07,Amberd2,13356.7,48084120000.0,18668.982229684516
2022-02-08,Amberd2,11240.6,40466160000.0,15711.25814392715
2022-02-09,Amberd2,11168.5,40206600000.0,15610.482232305249
2022-02-10,Amberd2,11124.4,40047840000.0,15548.842597041368
2022-02-11,Amberd2,11255.3,40519080000.0,15731.80468901511
2022-02-12,Amberd2,10956.4,39443040000.0,15314.024938893248
2022-02-13,Amberd2,10917.2,39301920000.0,15259.23415199202
2022-02-14,Amberd2,10650.5,38341800000.0,14886.461119681879
2022-02-15,Amberd2,10578.4,38082240000.0,14785.685208059977
2022-02-16,Amberd2,10519.6,37870560000.0,14703.499027708134
2022-02-17,Amberd2,10436.3,37570680000.0,14587.068605543025
2022-02-18,Amberd2,10493.0,37774800000.0,14666.319565168014
2022-02-19,Amberd2,10697.4,38510640000.0,14952.014382581561
2022-02-20,Amberd2,10406.9,37464840000.0,14545.975515367103
2022-02-21,Amberd2,10475.5,37711800000.0,14641.859392444252
2022-02-22,Amberd2,10608.5,38190600000.0,14827.756705144848
2022-02-23,Amberd2,10884.3,39183480000.0,15213.249027271346
2022-02-24,Amberd2,10756.9,38724840000.0,15035.178969842354
2022-02-25,Amberd2,10844.4,39039840000.0,15157.479833461166
2022-02-26,Amberd2,10819.9,38951640000.0,15123.2355916479
2022-02-27,Amberd2,10938.9,39380040000.0,15289.564766169484
2022-02-28,Amberd2,10873.1,39143160000.0,15197.594516728137
2022-03-01,Amberd2,10816.4,38939040000.0,15118.343557103146
2022-03-02,Amberd2,11107.6,39987360000.0,15525.360831226555
2022-03-03,Amberd2,11582.2,41695920000.0,16188.720715494996
2022-03-04,Amberd2,7046.200000000001,25366320000.000004,9848.643945495747
2022-03-05,Amberd2,4525.5,16291800000.0,6325.400666364992
2022-03-06,Amberd2,14865.9,53517240000.0,20778.427525381798
2022-03-07,Amberd2,14443.1,51995160000.0,20187.469752375695
2022-03-08,Amberd2,12406.8,44664480000.0,17341.284054238688
2022-03-09,Amberd2,11824.4,42567840000.0,16527.24950599187
2022-03-10,Amberd2,11169.9,40211640000.0,15612.43904612315
2022-03-11,Amberd2,12609.8,45395280000.0,17625.022057834332
2022-03-12,Amberd2,12042.1,43351560000.0,16831.534054675474
2022-03-13,Amberd2,11778.9,42404040000.0,16463.653056910087
2022-03-14,Amberd2,11613.0,41806800000.0,16231.770619488818
2022-03-15,Amberd2,11675.3,42031080000.0,16318.848834385411
2022-03-16,Amberd2,11349.1,40856760000.0,15862.911214814478
2022-03-17,Amberd2,12100.2,43560720000.0,16912.741828118367
2022-03-18,Amberd2,11395.3,41023080000.0,15927.486070805211
2022-03-19,Amberd2,11552.1,41587560000.0,16146.649218410124
2022-03-20,Amberd2,11582.2,41695920000.0,16188.720715494996
2022-03-21,Amberd2,11400.9,41043240000.0,15935.313326076815
2022-03-22,Amberd2,11611.6,41801760000.0,16229.813805670916
2022-03-23,Amberd2,12012.0,43243200000.0,16789.462557590603
2022-03-24,Amberd2,11863.6,42708960000.0,16582.040292893096
2022-03-25,Amberd2,11685.1,42066360000.0,16332.546531110718
2022-03-26,Amberd2,11745.3,42283080000.0,16416.68952528046
2022-03-27,Amberd2,11690.7,42086520000.0,16340.373786382323
2022-03-28,Amberd2,7321.3,26356680000.0,10233.157860713294
2022-03-29,Amberd2,13550.6,48782160000.0,18940.000943463805
2022-03-30,Amberd2,14067.2,50641920000.0,19662.065242269276
2022-03-31,Amberd2,14046.2,50566320000.0,19632.71303500076
2022-04-01,Amberd2,14120.4,50833440000.0,19736.424167349513
2022-04-02,Amberd2,15489.6,55762560000.0,21650.188081256692
2022-04-03,Amberd2,18773.3,67583880000.0,26239.894891143496
2022-04-04,Amberd2,19811.4,71321040000.0,27690.87233711709
2022-04-05,Amberd2,19047.7,68571720000.0,26623.430399452092
2022-04-06,Amberd2,17019.100000000002,61268760000.000015,23788.007177313546
2022-04-07,Amberd2,16234.4,58443840000.0,22691.213032380027
2022-04-08,Amberd2,15839.6,57022560000.0,22139.391535731946
2022-04-09,Amberd2,17406.9,62664840000.0,24330.044604872117
2022-04-10,Amberd2,20482.7,73737720000.0,28629.16456280062
2022-04-11,Amberd2,24950.1,89820360000.0,34873.35745572272
2022-04-12,Amberd2,26390.0,95004000000.0,36885.9404674339
2022-04-13,Amberd2,24434.9,87965640000.0,34153.24997073515
2022-04-14,Amberd2,20286.7,73032120000.0,28355.21062829448
2022-04-15,Amberd2,20574.4,74067840000.0,28757.335867873135
2022-04-16,Amberd2,27417.6,98703360000.0,38322.24180977324
2022-04-17,Amberd2,36938.3,132977880000.0,51629.554178409
2022-04-18,Amberd2,41505.1,149418360000.0,58012.680852402074
2022-04-19,Amberd2,45175.9,162633240000.0,63143.446682938506
2022-04-20,Amberd2,47717.6,171783360000.0,66696.04216933777
2022-04-21,Amberd2,50185.8,180668880000.0,70145.90493029724
2022-04-22,Amberd2,60079.6,216286560000.0,83974.70818140364
2022-04-23,Amberd2,62915.3,226495080000.0,87938.2345695621
2022-04-24,Amberd2,77674.8,279629280000.0,108567.94424478343
2022-04-25,Amberd2,94368.4,339726240000.0,131900.99220943497
2022-04-26,Amberd2,113555.4,408799440000.0,158719.12558376824
2022-04-27,Amberd2,135328.9,487184040000.0,189152.47248667356
2022-04-28,Amberd2,105802.2,380887920000.0,147882.29066023248
2022-04-29,Amberd2,132158.6,475770960000.0,184721.26759603675
2022-04-30,Amberd2,125473.6,451704960000.0,175377.48161555946
2022-05-01,Amberd2,121004.1,435614760000.0,169130.35350191052
2022-05-02,Amberd2,113853.6,409872960000.0,159135.92692698113
2022-05-03,Amberd2,94320.1,339552360000.0,131833.4821327174
2022-05-04,Amberd2,93732.8,337438080000.0,131012.59873610793
2022-05-05,Amberd2,111150.9,400143240000.0,155358.29785152327
2022-05-06,Amberd2,94217.2,339181920000.0,131689.65631710168
2022-05-07,Amberd2,73868.9,265928040000.0,103248.34588081956
2022-05-08,Amberd2,63196.7,227508120000.0,88331.55414696022
2022-05-09,Amberd2,59614.8,214613280000.0,83325.04599386049
2022-05-10,Amberd2,59169.6,213010560000.0,82702.77919976797
2022-05-11,Amberd2,59797.5,215271000000.0,83580.41019709657
2022-05-12,Amberd2,54604.2,196575120000.0,76321.6093395928
2022-05-13,Amberd2,47495.0,170982000000.0,66384.90877229151
2022-05-14,Amberd2,48682.9,175258440000.0,68045.26529678052
2022-05-15,Amberd2,64120.0,230832000000.0,89622.07285986592
2022-05-16,Amberd2,104750.1,377100360000.0,146411.74507607988
2022-05-17,Amberd2,99304.8,357497280000.0,138800.7177313539
2022-05-18,Amberd2,112560.0,405216000000.0,157327.83095924061
2022-05-19,Amberd2,118692.7,427293720000.0,165899.65388855597
2022-05-20,Amberd2,108076.5,389075400000.0,151061.13470741265
2022-05-21,Amberd2,102691.4,369689040000.0,143534.25035685644
2022-05-22,Amberd2,109011.0,392439600000.0,152367.30793086157
2022-05-23,Amberd2,119420.7,429914520000.0,166917.1970738645
2022-05-24,Amberd2,99320.9,357555240000.0,138823.2210902598
2022-05-25,Amberd2,77211.4,277961040000.0,107920.2388710582
2022-05-26,Amberd2,61821.9,222558840000.0,86409.96297778143
2022-05-27,Amberd2,67207.0,241945200000.0,93936.84732833764
2022-05-28,Amberd2,100251.9,360906840000.0,140124.50227916395
2022-05-29,Amberd2,126666.4,455999040000.0,177044.68698841112
2022-05-30,Amberd2,134577.1,484477560000.0,188101.66346646074
2022-05-31,Amberd2,134997.1,485989560000.0,188688.70761183105
2022-06-01,Amberd2,128074.8,461069280000.0,179013.24168921952
2022-06-02,Amberd2,135422.0,487519200000.0,189282.600605564
2022-06-03,Amberd2,134740.9,485067240000.0,188330.61068315516
2022-06-04,Amberd2,135557.80000000002,488008080000.0001,189472.41154590042
2022-06-05,Amberd2,114947.7,413811720000.0,160665.17692567076
2022-06-06,Amberd2,136230.5,490429800000.0,190412.6605854018
2022-06-07,Amberd2,113836.8,409812480000.0,159112.44516116634
2022-06-08,Amberd2,116629.8,419867280000.0,163016.28872787883
2022-06-09,Amberd2,118796.3,427666680000.0,166044.45811108063
2022-06-10,Amberd2,104056.4,374603040000.0,145442.14382930993
2022-06-11,Amberd2,103880.0,373968000000.0,145195.5852882544
2022-06-12,Amberd2,86975.0,313110000000.0,121567.0584370998
2022-06-13,Amberd2,106798.3,384473880000.0,149274.56369166903
2022-06-14,Amberd2,75005.7,270020520000.0,104837.27870095517
2022-06-15,Amberd2,63015.4,226855440000.0,88078.14675754204
2022-06-16,Amberd2,59595.9,214545240000.0,83298.62900731883
2022-06-17,Amberd2,62355.3,224479080000.0,87155.50904240171
2022-06-18,Amberd2,63179.2,227445120000.0,88307.09397423644
2022-06-19,Amberd2,63195.3,227503080000.0,88329.59733314232
2022-06-20,Amberd2,66936.8,240972480000.0,93559.18226148274
2022-06-21,Amberd2,58789.5,211642200000.0,82171.50424820786
2022-06-22,Amberd2,44821.7,161358120000.0,62648.37278700955
2022-06-23,Amberd2,35263.9,126950040000.0,49289.20485219941
2022-06-24,Amberd2,30828.7,110983320000.0,43090.01867708903
2022-06-25,Amberd2,34351.1,123663960000.0,48013.36224292795
2022-06-26,Amberd2,45256.4,162923040000.0,63255.96347746781
2022-06-27,Amberd2,34738.200000000004,125057520000.00003,48554.42126357759
2022-06-28,Amberd2,25806.2,92902320000.0,36069.94910536918
2022-06-29,Amberd2,23576.7,84876120000.0,32953.723100361836
2022-06-30,Amberd2,23636.2,85090320000.0,33036.88768762263
2022-07-01,Amberd2,22805.3,82099080000.0,31875.518686698382
2022-07-02,Amberd2,25853.1,93071160000.0,36135.50236826887
2022-07-03,Amberd2,20232.8,72838080000.0,28279.87329630529
2022-07-04,Amberd2,17598.7,63355320000.0,24598.128097924553
2022-07-05,Amberd2,16951.2,61024320000.0,23693.10170714534
2022-07-06,Amberd2,15582.0,56095200000.0,21779.33779323816
2022-07-07,Amberd2,15627.5,56259000000.0,21842.93424231994
2022-07-08,Amberd2,15640.8,56306880000.0,21861.523973590003
2022-07-09,Amberd2,16305.1,58698360000.0,22790.032130184027
2022-07-10,Amberd2,15464.4,55671840000.0,21614.965432534475
2022-07-11,Amberd2,14732.2,53035920000.0,20591.55180577225
2022-07-12,Amberd2,13934.2,50163120000.0,19476.16792956868
2022-07-13,Amberd2,13276.9,47796840000.0,18557.44384206416
2022-07-14,Amberd2,12825.4,46171440000.0,17926.371385791084
2022-07-15,Amberd2,12778.5,46002600000.0,17860.818122891404
2022-07-16,Amberd2,12263.3,44147880000.0,17140.710637903834
2022-07-17,Amberd2,12843.6,46236960000.0,17951.8099654238
2022-07-18,Amberd2,13023.5,46884600000.0,18203.260541024076
2022-07-19,Amberd2,11388.3,40997880000.0,15917.702001715707
2022-07-20,Amberd2,12527.2,45097920000.0,17509.570042578172
2022-07-21,Amberd2,12483.1,44939160000.0,17447.930407314292
2022-07-22,Amberd2,12350.8,44462880000.0,17263.011501522647
2022-07-23,Amberd2,11900.7,42842520000.0,16633.895859067474
2022-07-24,Amberd2,11820.9,42555240000.0,16522.357471447118
2022-07-25,Amberd2,9987.6,35955360000.0,13959.909776905753
2022-07-26,Amberd2,9697.8,34912080000.0,13554.849316600246
2022-07-27,Amberd2,9445.1,34002360000.0,13201.644422469115
2022-07-28,Amberd2,9896.6,35627760000.0,13832.716878742189
2022-07-29,Amberd2,10201.1,36723960000.0,14258.323884135656
2022-07-30,Amberd2,10128.3,36461880000.0,14156.569565604805
2022-07-31,Amberd2,9933.0,35758800000.0,13883.594038007614
2022-08-01,Amberd2,10196.9,36708840000.0,14252.453442681954
2022-08-02,Amberd2,10399.2,37437120000.0,14535.213039368648
2022-08-03,Amberd2,11513.6,41448960000.0,16092.836838417847
2022-08-04,Amberd2,12278.0,44200800000.0,17161.257182991794
2022-08-05,Amberd2,12068.0,43444800000.0,16867.735110306643
2022-08-06,Amberd2,11953.9,43034040000.0,16708.25478414771
2022-08-07,Amberd2,11804.8,42497280000.0,16499.854112541256
2022-08-08,Amberd2,14865.2,53514720000.0,20777.449118472847
2022-08-09,Amberd2,12714.8,45773280000.0,17771.783094176906
2022-08-10,Amberd2,10997.7,39591720000.0,15371.750946521326
2022-08-11,Amberd2,10710.7,38558520000.0,14970.604113851621
2022-08-12,Amberd2,10679.2,38445120000.0,14926.575802948848
2022-08-13,Amberd2,10536.4,37931040000.0,14726.980793522946
2022-08-14,Amberd2,10227.7,36819720000.0,14295.503346675776
2022-08-15,Amberd2,10142.3,36512280000.0,14176.137703783814
2022-08-16,Amberd2,9849.7,35458920000.0,13767.163615842504
2022-08-17,Amberd2,9594.2,34539120000.0,13410.04509407557
2022-08-18,Amberd2,9426.9,33936840000.0,13176.205842836402
2022-08-19,Amberd2,9343.6,33636960000.0,13059.775420671293
2022-08-20,Amberd2,9172.1,33019560000.0,12820.065727978419
2022-08-21,Amberd2,9053.1,32591160000.0,12653.736553456834
2022-08-22,Amberd2,9417.8,33904080000.0,13163.486553020046
2022-08-23,Amberd2,7837.2,28213920000.0,10954.243752609813
2022-08-24,Amberd2,10425.1,37530360000.0,14571.414094999816
2022-08-25,Amberd2,10895.5,39223800000.0,15228.903537814553
2022-08-26,Amberd2,11228.7,40423320000.0,15694.625226474993
2022-08-27,Amberd2,11283.3,40619880000.0,15770.94096537313
2022-08-28,Amberd2,11207.0,40345200000.0,15664.294612297526
2022-08-29,Amberd2,11239.2,40461120000.0,15709.301330109249
2022-08-30,Amberd2,10944.5,39400200000.0,15297.392021441088
2022-08-31,Amberd2,10308.2,37109520000.0,14408.020141205083
2022-09-01,Amberd2,9025.8,32492880000.0,12615.578684007764
2022-09-02,Amberd2,9039.1,32540760000.0,12634.168415277823
2022-09-03,Amberd2,8135.400000000001,29287440000.000004,11371.045095822728
2022-09-04,Amberd2,8519.7,30670920000.0,11908.190488836552
2022-09-05,Amberd2,8863.4,31908240000.0,12388.588281131248
2022-09-06,Amberd2,10206.7,36744120000.0,14266.15113940726
2022-09-07,Amberd2,12333.3,44399880000.0,17238.551328798883
2022-09-08,Amberd2,9207.1,33145560000.0,12868.986073425944
2022-09-09,Amberd2,8736.0,31449600000.0,12210.518223702256
2022-09-10,Amberd2,9403.1,33851160000.0,13142.940007932084
2022-09-11,Amberd2,10059.0,36212400000.0,14059.707281618705
2022-09-12,Amberd2,10000.9,36003240000.0,13978.499508175813
2022-09-13,Amberd2,9670.5,34813800000.0,13516.691447151175
