Date,Station,Energy Production (kWh),Water_Flow_m3_s
2025-01-28,Amberd1,-83.12054861428533,286689.09324392566
2025-01-29,Amberd1,107.26125205187692,16867.35016332607
2025-01-29,Amberd1,107.26125205187692,15116.330275229358
2025-01-29,Amberd1,107.26125205187692,286746.3782695826
2025-01-30,Amberd1,38.80155926620591,16473.488452263668
2025-01-30,Amberd1,38.80155926620591,15019.449541284404
2025-01-30,Amberd1,38.80155926620591,286803.9250889739
2025-01-31,Amberd1,-50.30545766663454,16742.434868130884
2025-01-31,Amberd1,-50.30545766663454,14931.37614678899
2025-01-31,Amberd1,-50.30545766663454,286861.54598774546
2025-02-01,Amberd1,-4137.273145328279,17177.74574532624
2025-02-01,Amberd1,-4137.273145328279,631.1926605504588
2025-02-01,Amberd1,-4137.273145328279,286919.7357602483
2022-01-02,Amberd2,-80.24479388045438,18456.613396286677
2022-01-02,Amberd2,-80.24479388045438,16196.697247706426
2022-01-02,Amberd2,-80.24479388045438,16593.781175800505
2022-01-03,Amberd2,-1616.1831399279672,16908.23153266268
2022-01-03,Amberd2,-1616.1831399279672,14411.743119266055
2022-01-03,Amberd2,-1616.1831399279672,14783.728394242076
2022-01-04,Amberd2,940.8440929675762,20127.639367920496
2022-01-04,Amberd2,940.8440929675762,18022.75229357798
2022-01-04,Amberd2,940.8440929675762,18147.491347213894
2022-01-05,Amberd2,153.62013037759607,18441.47214838423
2022-01-05,Amberd2,153.62013037759607,16296.51376146789
2022-01-05,Amberd2,153.62013037759607,16646.61514888383
2022-01-06,Amberd2,158.924189884543,18082.435307497453
2022-01-06,Amberd2,158.924189884543,16164.40366972477
2022-01-06,Amberd2,158.924189884543,16418.646339098363
2022-01-07,Amberd2,-354.0786260675959,17799.29397172169
2022-01-07,Amberd2,-354.0786260675959,15700.550458715596
2022-01-07,Amberd2,-354.0786260675959,16064.463038058282
2022-01-08,Amberd2,-250.6721656143236,17765.793960737527
2022-01-08,Amberd2,-250.6721656143236,15621.284403669724
2022-01-08,Amberd2,-250.6721656143236,16025.326761700262
2022-01-09,Amberd2,-22.05773967181267,17648.26002389478
2022-01-09,Amberd2,-22.05773967181267,15788.62385321101
2022-01-09,Amberd2,-22.05773967181267,16130.994707866916
2022-01-10,Amberd2,-177.67236660691378,17724.72332580214
2022-01-10,Amberd2,-177.67236660691378,15997.064220183487
2022-01-10,Amberd2,-177.67236660691378,16402.991828555154
2022-01-11,Amberd2,-8.46251214863878,17973.796853797394
2022-01-11,Amberd2,-8.46251214863878,16302.385321100915
2022-01-11,Amberd2,-8.46251214863878,16705.31956342086
2022-01-12,Amberd2,15.512057158643074,17692.73743960822
2022-01-12,Amberd2,15.512057158643074,16049.908256880732
2022-01-12,Amberd2,15.512057158643074,16551.70967871563
2022-01-13,Amberd2,501.4276598095403,18326.02013312807
2022-01-13,Amberd2,501.4276598095403,16651.74311926606
2022-01-13,Amberd2,501.4276598095403,16999.82004301496
2022-01-14,Amberd2,-4008.596997406909,12655.43352806285
2022-01-14,Amberd2,-4008.596997406909,10504.22018348624
2022-01-14,Amberd2,-4008.596997406909,11083.39346459128
2022-01-15,Amberd2,1659.5473810349522,20496.518019943866
2022-01-15,Amberd2,1659.5473810349522,18712.660550458717
2022-01-15,Amberd2,1659.5473810349522,18859.771576929863
2022-01-16,Amberd2,-203.75898546036296,17923.262938922977
2022-01-16,Amberd2,-203.75898546036296,15718.165137614678
2022-01-16,Amberd2,-203.75898546036296,15983.25526461539
2022-01-17,Amberd2,1263.2568849401923,20168.331471658323
2022-01-17,Amberd2,1263.2568849401923,18151.92660550459
2022-01-17,Amberd2,1263.2568849401923,18294.252383556475
2022-01-18,Amberd2,159.52782472752187,18417.813948536656
2022-01-18,Amberd2,159.52782472752187,16243.669724770642
2022-01-18,Amberd2,159.52782472752187,16574.213037621492
2022-01-19,Amberd2,-28.24235246331409,17953.356169129092
2022-01-19,Amberd2,-28.24235246331409,15574.311926605504
2022-01-19,Amberd2,-28.24235246331409,16010.650658066004
2022-01-20,Amberd2,-522.1429147651143,17226.57626981163
2022-01-20,Amberd2,-522.1429147651143,14620.183486238531
2022-01-20,Amberd2,-522.1429147651143,15148.674171280612
2022-01-21,Amberd2,-69.8975780766632,18317.881712380506
2022-01-21,Amberd2,-69.8975780766632,15756.330275229358
2022-01-21,Amberd2,-69.8975780766632,16153.498066772778
2022-01-22,Amberd2,401.1303719610769,18475.161424967173
2022-01-22,Amberd2,401.1303719610769,16220.183486238531
2022-01-22,Amberd2,401.1303719610769,16614.327720888465
2022-01-23,Amberd2,-58.19241948827403,17497.415341666652
2022-01-23,Amberd2,-58.19241948827403,15189.724770642202
2022-01-23,Amberd2,-58.19241948827403,15726.91265447036
2022-01-24,Amberd2,-297.33501288474145,17457.66956592273
2022-01-24,Amberd2,-297.33501288474145,15298.348623853211
2022-01-24,Amberd2,-297.33501288474145,15783.660255189488
2022-01-25,Amberd2,-44.00325454972699,17610.217638539885
2022-01-25,Amberd2,-44.00325454972699,15442.201834862386
2022-01-25,Amberd2,-44.00325454972699,15981.298450797489
2022-01-26,Amberd2,144.44210587352063,17451.04526996541
2022-01-26,Amberd2,144.44210587352063,15242.56880733945
2022-01-26,Amberd2,144.44210587352063,15881.500946084538
2022-01-27,Amberd2,327.89795670711464,17496.27974807397
2022-01-27,Amberd2,327.89795670711464,15433.394495412844
2022-01-27,Amberd2,327.89795670711464,15935.313326076815
2022-01-28,Amberd2,-132.19366788942716,17443.474646014183
2022-01-28,Amberd2,-132.19366788942716,15233.761467889908
2022-01-28,Amberd2,-132.19366788942716,15686.797971203388
2022-01-29,Amberd2,-91.33439525812172,17421.70910215442
2022-01-29,Amberd2,-91.33439525812172,15119.266055045871
2022-01-29,Amberd2,-91.33439525812172,15568.410735220375
2022-01-30,Amberd2,-105.37537983900984,17099.768318628634
2022-01-30,Amberd2,-105.37537983900984,14796.330275229358
2022-01-30,Amberd2,-105.37537983900984,15296.413614532135
2022-01-31,Amberd2,-95.0501645954664,17467.132845861757
2022-01-31,Amberd2,-95.0501645954664,15239.633027522936
2022-01-31,Amberd2,-95.0501645954664,15696.582040292891
2022-02-01,Amberd2,-21.19831066727238,17330.483083542174
2022-02-01,Amberd2,-21.19831066727238,15292.477064220184
2022-02-01,Amberd2,-21.19831066727238,15694.625226474993
2022-02-02,Amberd2,131.03846631774468,17127.02256485304
2022-02-02,Amberd2,131.03846631774468,15172.11009174312
2022-02-02,Amberd2,131.03846631774468,15624.179929030555
2022-02-03,Amberd2,131.5037030648473,17003.432128849316
2022-02-03,Amberd2,131.5037030648473,15042.935779816513
2022-02-03,Amberd2,131.5037030648473,15478.39729959693
2022-02-04,Amberd2,-140.41442866332727,17053.20898132861
2022-02-04,Amberd2,-140.41442866332727,15092.844036697252
2022-02-04,Amberd2,-140.41442866332727,15530.252865771308
2022-02-05,Amberd2,-3711.822529690098,12167.31754880771
2022-02-05,Amberd2,-3711.822529690098,9823.119266055048
2022-02-05,Amberd2,-3711.822529690098,10424.925614867592
2022-02-06,Amberd2,-43.277564330770474,17691.412580416756
2022-02-06,Amberd2,-43.277564330770474,15042.935779816513
2022-02-06,Amberd2,-43.277564330770474,15366.858911976577
2022-02-07,Amberd2,2018.304517425948,20652.283607740286
2022-02-07,Amberd2,2018.304517425948,18518.89908256881
2022-02-07,Amberd2,2018.304517425948,18668.982229684516
2022-02-08,Amberd2,-42.46554609916893,17583.34192351304
2022-02-08,Amberd2,-42.46554609916893,15233.761467889908
2022-02-08,Amberd2,-42.46554609916893,15711.25814392715
2022-02-09,Amberd2,85.77078434587565,17277.48871588361
2022-02-09,Amberd2,85.77078434587565,15145.688073394496
2022-02-09,Amberd2,85.77078434587565,15610.482232305249
2022-02-10,Amberd2,173.1205315593561,17275.5960598958
2022-02-10,Amberd2,173.1205315593561,15095.77981651376
2022-02-10,Amberd2,173.1205315593561,15548.842597041368
2022-02-11,Amberd2,72.2409600966821,17128.725955242066
2022-02-11,Amberd2,72.2409600966821,15315.963302752294
2022-02-11,Amberd2,72.2409600966821,15731.80468901511
2022-02-12,Amberd2,-32.04114657105674,17003.621394448095
2022-02-12,Amberd2,-32.04114657105674,14849.174311926605
2022-02-12,Amberd2,-32.04114657105674,15314.024938893248
2022-02-13,Amberd2,184.2685118273821,17171.12144936892
2022-02-13,Amberd2,184.2685118273821,14778.715596330276
2022-02-13,Amberd2,184.2685118273821,15259.23415199202
2022-02-14,Amberd2,-265.73032402950776,16641.17777278327
2022-02-14,Amberd2,-265.73032402950776,14391.19266055046
2022-02-14,Amberd2,-265.73032402950776,14886.46111968188
2022-02-15,Amberd2,-172.33353832355897,16527.239882317353
2022-02-15,Amberd2,-172.33353832355897,14264.954128440368
2022-02-15,Amberd2,-172.33353832355897,14785.685208059977
2022-02-16,Amberd2,36.020016509359266,16436.58166050145
2022-02-16,Amberd2,36.020016509359266,14171.009174311926
2022-02-16,Amberd2,36.020016509359266,14703.499027708134
2022-02-17,Amberd2,90.80591277351232,16266.242621598922
2022-02-17,Amberd2,90.80591277351232,14027.155963302752
2022-02-17,Amberd2,90.80591277351232,14587.068605543023
2022-02-18,Amberd2,-145.8977585710436,16292.929071026983
2022-02-18,Amberd2,-145.8977585710436,14100.550458715596
2022-02-18,Amberd2,-145.8977585710436,14666.319565168014
2022-02-19,Amberd2,145.06522158340158,16448.126862027068
2022-02-19,Amberd2,145.06522158340158,14344.22018348624
2022-02-19,Amberd2,145.06522158340158,14952.01438258156
2022-02-20,Amberd2,-28.775862240656352,16343.08445470384
2022-02-20,Amberd2,-28.775862240656352,14129.908256880732
2022-02-20,Amberd2,-28.775862240656352,14545.975515367105
2022-02-21,Amberd2,-298.2483869270327,16373.934747305078
2022-02-21,Amberd2,-298.2483869270327,14188.62385321101
2022-02-21,Amberd2,-298.2483869270327,14641.859392444252
2022-02-22,Amberd2,-145.18249886365993,16579.098656383238
2022-02-22,Amberd2,-145.18249886365993,14411.743119266055
2022-02-22,Amberd2,-145.18249886365993,14827.756705144848
2022-02-23,Amberd2,282.0556050451032,17010.813487201758
2022-02-23,Amberd2,282.0556050451032,14793.394495412844
2022-02-23,Amberd2,282.0556050451032,15213.249027271346
2022-02-24,Amberd2,189.7456377149938,17587.884297883775
2022-02-24,Amberd2,189.7456377149938,14579.082568807342
2022-02-24,Amberd2,189.7456377149938,15035.178969842354
2022-02-25,Amberd2,-86.63896616336933,17960.926793080314
2022-02-25,Amberd2,-86.63896616336933,14684.770642201836
2022-02-25,Amberd2,-86.63896616336933,15157.479833461166
2022-02-26,Amberd2,-53.6615939471958,17711.096202689936
2022-02-26,Amberd2,-53.6615939471958,14637.798165137614
2022-02-26,Amberd2,-53.6615939471958,15123.2355916479
2022-02-27,Amberd2,190.8463738582595,18241.229144874367
2022-02-27,Amberd2,190.8463738582595,15086.97247706422
2022-02-27,Amberd2,190.8463738582595,15289.564766169484
2022-02-28,Amberd2,-191.3200083554475,18313.33933800977
2022-02-28,Amberd2,-191.3200083554475,14948.990825688074
2022-02-28,Amberd2,-191.3200083554475,15197.594516728135
